969180093154545,0,w05.smg.lncsmg,HQ (d),BCC-ACER-F11,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,Terinstall,969180093154545
361501383815960,11,w05.smg.lncsmg,HQ (d),BCC-ACER-F2,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,361501383815960
544056917044909,0,w05.smg.lncsmg,HQ (d),BCC-ACER-F5,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,,544056917044909
455415274059773,11,w05.smg.lncsmg,HQ (d),BCC-ACER-F8,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7972,Desktop,,455415274059773
427728104587162,11,w05.smg.lncsmg,HQ (d),BCC-ACER-G4,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7972,Desktop,Terinstall,427728104587162
935084930021988,1,w05.smg.lncsmg,HQ (d),BCC-ACER-G6,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7972,Desktop,,935084930021988
740744952684047,11,w05.smg.lncsmg,HQ (d),BCC-ACER-H1,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,Terinstall,740744952684047
755118553319650,11,w05.smg.lncsmg,HQ (d),BCC-ACER-H12,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,,755118553319650
839515864007026,12,w05.smg.lncsmg,HQ (d),BCC-ACER-H5,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,Terinstall,839515864007026
119521737008279,0,w05.smg.lncsmg,HQ (d),BCC-ACER-H7,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,Terinstall,119521737008279
906175823868743,0,w05.smg.lncsmg,HQ (d),BCC-ACER-H9,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,Terinstall,906175823868743
871251964785779,0,w05.smg.lncsmg,HQ (d),BCC-ACER-I10,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,871251964785779
862453796312945,11,w05.smg.lncsmg,HQ (d),BCC-ACER-I11,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,862453796312945
580874379415678,12,w05.smg.lncsmg,HQ (d),BCC-ACER-I12,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,Terinstall,580874379415678
680359240619948,11,w05.smg.lncsmg,HQ (d),BCC-ACER-I13,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,680359240619948
