421239018064170,0,bni.hq.menara_pejompongan,?,ADV-33516-NB.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,,421239018064170
724173659845839,0,server-dc-drc.root,?,RDL-62723-MACBOOK.local,Mac OS X,Mac OS X 15.0.1 BldID: 24A348,Apple Inc.,MacBook Pro,18432,,Terinstall,724173659845839
412327810139563,0,server-dc-drc.root,?,TRS-60528-MACBOOK.local,Mac OS X,Mac OS X 14.1 BldID: 23B2073,Apple Inc.,MacBook Pro,18432,,Terinstall,412327810139563
602736878560343,0,bni.hq.menara_pejompongan,?,DEWI-WENING.local,Mac OS X,Mac OS X 15.1 BldID: 24B83,Apple Inc.,MacBook Air,8192,,Terinstall,602736878560343
441528475686023,0,server-dc-drc.root,?,WDL-62575-NB.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,Terinstall,441528475686023
839950857259423,11,bni.hq.menara_pejompongan,?,Maverick-59869,Mac OS X,Mac OS X 15.5 BldID: 24F74,Apple Inc.,MacBook Pro,18432,,Terinstall,839950857259423
461239473997739,11,bni.hq.sarinah,?,BNIs-MacBook-Pro-4.local,Mac OS X,Mac OS X 14.4 BldID: 23E214,Apple Inc.,MacBook Pro,18432,,Terinstall,461239473997739
502865926499580,12,bni.hq.menara_pejompongan,?,RDL-822069-MACBOOK.local,Mac OS X,Mac OS X 14.6.1 BldID: 23G93,Apple Inc.,MacBook Pro,18432,,Terinstall,502865926499580
453770841371010,11,bni.hq.sarinah,?,BNIs-MacBook-Pro---67240.local,Mac OS X,Mac OS X 15.0 BldID: 24A335,Apple Inc.,MacBook Pro,18432,,Terinstall,453770841371010
795229959337320,0,bni.hq.menara_pejompongan,?,STA-67840-MACBOOK.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,Terinstall,795229959337320
483962555115961,11,bni.hq.sarinah,?,RDL-57357-MACBOOK.local,Mac OS X,Mac OS X 14.6.1 BldID: 23G93,Apple Inc.,MacBook Pro,18432,,Terinstall,483962555115961
740591604665331,11,bni.hq.sarinah,?,RDL-62721-MACBOOK.local,Mac OS X,Mac OS X 14.3 BldID: 23D56,Apple Inc.,MacBook Pro,18432,,Terinstall,740591604665331
561350397740815,11,bni.hq.sarinah,?,RDC-62756-Macbook.local,Mac OS X,Mac OS X 14.2.1 BldID: 23C71,Apple Inc.,MacBook Pro,8192,,Terinstall,561350397740815
843393362077129,0,bni.hq.rdtx_tower,?,WDL-66398-MACBOOK.local,Mac OS X,Mac OS X 14.7.6 BldID: 23H626,Apple Inc.,MacBook Pro,18432,,Terinstall,843393362077129
705142312199839,0,bni.hq.sarinah,?,RDL-70007-MACBOOK.local,Mac OS X,Mac OS X 14.3 BldID: 23D56,Apple Inc.,MacBook Pro,18432,,Terinstall,705142312199839
509433958401410,11,bni.hq.sarinah,?,RDL-900430-11.local,Mac OS X,Mac OS X 15.3.2 BldID: 24D81,Apple Inc.,MacBook Pro,18432,,Terinstall,509433958401410
571745076413052,0,bni.hq.menara_pejompongan,?,SORX4-67638-MB.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,Terinstall,571745076413052
824183258472561,0,bni.hq.menara_pejompongan,?,MacBook-Air-Bella.local,Mac OS X,Mac OS X 15.1 BldID: 24B83,Apple Inc.,MacBook Air,8192,,Terinstall,824183258472561
735062328365523,0,bni.hq.menara_pejompongan,?,Nabilas-Laptop.local,Mac OS X,Mac OS X 14.2 BldID: 23C64,Apple Inc.,MacBook Air,8192,,Terinstall,735062328365523
800907067605688,0,bni.hq.rdtx_tower,?,Yosuas-Mac.local,Mac OS X,Mac OS X 15.5 BldID: 24F74,Apple Inc.,MacBook Pro,18432,,Terinstall,800907067605688
609194331409997,0,bni.hq.rdtx_tower,?,WDL-67745-NB.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,Terinstall,609194331409997
995200832891721,11,server-dc-drc.root,?,APS-40853.local,Mac OS X,Mac OS X 15.5 BldID: 24F74,Apple Inc.,MacBook Pro,18432,,Terinstall,995200832891721
641230801555625,11,bni.hq.menara_pejompongan,?,STA-52054-MACBOOK.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,Terinstall,641230801555625
517840730352671,0,bni.hq.sarinah,?,RDL-64039-MACBOOK.local,Mac OS X,Mac OS X 14.4 BldID: 23E214,Apple Inc.,MacBook Pro,18432,,Terinstall,517840730352671
710449518656381,0,bni.hq.menara_pejompongan,?,STA-67841-MACBOOK.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,Terinstall,710449518656381
916631032921139,0,bni.hq.sarinah,?,RDL-900668.local,Mac OS X,Mac OS X 15.3.2 BldID: 24D81,Apple Inc.,MacBook Pro,18432,,Terinstall,916631032921139
732551194593846,0,bni.hq.sarinah,?,RDL-68127-MACBOOK.local,Mac OS X,Mac OS X 15.3.2 BldID: 24D81,Apple Inc.,MacBook Pro,18432,,Terinstall,732551194593846
891987520012284,0,server-dc-drc.root,?,bnis-MacBook-Pro-3.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,Terinstall,891987520012284
785167107825445,11,bni.hq.sarinah,?,RDL---901130.local,Mac OS X,Mac OS X 14.5 BldID: 23F79,Apple Inc.,MacBook Air,16384,,Terinstall,785167107825445
661811477883246,0,bni.hq.menara_pejompongan,?,RDC-64731-Mackbook.local,Mac OS X,Mac OS X 15.4.1 BldID: 24E263,Apple Inc.,MacBook Pro,8192,,Terinstall,661811477883246
824401366325535,0,bni.hq.menara_pejompongan,?,ADV-33512.local,Mac OS X,Mac OS X 14.3 BldID: 23D56,Apple Inc.,MacBook Pro,18432,,Terinstall,824401366325535
988797535355557,0,bni.hq.menara_pejompongan,?,RDL-821847-Macbook.local,Mac OS X,Mac OS X 14.6.1 BldID: 23G93,Apple Inc.,MacBook Pro,18432,,Terinstall,988797535355557
909514469860590,199,bni.hq.grha_bni,?,,,,,,,,,909514469860590
720108771945138,0,bni.hq,?,ERM-62632-MACBOOK.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,Terinstall,720108771945138
914509313390301,0,bni.hq,?,BNIs-MacBook-Pro.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Pro,18432,,Terinstall,914509313390301
755224284727372,0,bni.hq.rdtx_tower,?,ekos-MacBook-Pro.local,Mac OS X,Mac OS X 15.4.1 BldID: 24E263,Apple Inc.,MacBook Pro,8192,,Terinstall,755224284727372
963034557121160,0,bni.hq.citicon,?,RDL-63819-MACBOOK.local,Mac OS X,Mac OS X 14.7.2 BldID: 23H311,Apple Inc.,MacBook Pro,18432,,Terinstall,963034557121160
794546741392280,0,bni.hq.sarinah,?,RDL-Ara-900845.local,Mac OS X,Mac OS X 14.3 BldID: 23D56,Apple Inc.,MacBook Pro,18432,,Terinstall,794546741392280
881508828826423,0,bni.hq,?,RDL-33481-MACBOOK.local,Mac OS X,Mac OS X 14.3 BldID: 23D56,Apple Inc.,MacBook Pro,18432,,Terinstall,881508828826423
903255212243370,11,bni.hq.menara_pejompongan,?,IFM-55709-Fransiska.local,Mac OS X,Mac OS X 15.5 BldID: 24F74,Apple Inc.,MacBook Pro,16384,,Terinstall,903255212243370
904470660494449,0,bni.hq,?,Piccolo-Mac.local,Mac OS X,Mac OS X 14.4.1 BldID: 23E224,Apple Inc.,MacBook Air,8192,,Terinstall,904470660494449
909580129881067,0,bni.hq.grha_bni,?,,2003,Server Standard Edition Service Pack 2 Build 3790,"VMware, Inc.",VMware Virtual Platform,2259,Other,,909580129881067
947423896222730,0,bni.hq,?,fia.local,Mac OS X,Mac OS X 14.5 BldID: 23F79,Apple Inc.,MacBook Air,8192,,Terinstall,947423896222730
982613260294994,0,server-dc-drc.root,?,fitris-MacBook-Air.local,Mac OS X,Mac OS X 13.5 BldID: 22G74,Apple Inc.,MacBook Air,8192,,Terinstall,982613260294994
780332060084433,12,bni.hq.grha_bni,1 (w),DNS-51061-PC,7,Professional x64 Edition Service Pack 1 Build 7601,Hewlett-Packard,HP Pro 3330 MT,3979,Desktop,,780332060084433
653610278502647,1,bni.hq.grha_bni,1 (w),DNS-SERVER-4,11,Professional x64 Edition  Build 22631,HP,HP 280 G2 MT (Legacy),8095,Desktop,Terinstall,653610278502647
785682254722247,0,bni.hq.grha_bni,1 (w),DLK-19174-NB,10,Professional x64 Edition  Build 19045,Acer,TravelMate P414-51,16179,Notebook,Terinstall,785682254722247
526374945452028,12,bni.root,1 (w),SORX1-SERVER-1,10,Professional x64 Edition  Build 19045,LENOVO,10MAS0S600,16292,Desktop,Terinstall,526374945452028
241038464693023,0,w15.krm.kcu_kramat,1 (w),T001785100,10,Professional x64 Edition  Build 19045,LENOVO,10MAS0S600,4004,Desktop,,241038464693023
302626788978636,11,bni.hq.grha_bni,1 (w),PC-WFH,10,Professional x64 Edition  Build 19045,Acer,Veriton N4660G,8058,Desktop,,302626788978636
131622599819430,0,bni.hq.grha_bni,1 (w),DLK-19174-NB,10,Professional x64 Edition  Build 19045,Acer,TravelMate P414-51,16179,Notebook,,131622599819430
498912182872769,0,root.server-dc-drc,1 (w),tserver-dc-drcFC6C6EAB,11,Professional x64 Edition  Build 22631,Acer,Swift SFX14-41G,15724,Notebook,Terinstall,498912182872769
184284826842536,0,bni.hq.grha_bni,1 (w),KPS2-100472-PC,10,Professional x64 Edition  Build 19045,LENOVO,10MAS0S600,4004,Desktop,Terinstall,184284826842536
157382629531267,11,bni.hq,123 (w),LEPTOP-33094-GM,10,Professional x64 Edition  Build 19045,HP,HP ProBook 430 G6,16263,Notebook,Terinstall,157382629531267
740249987416725,0,bni.root,A (w),LAPTOP-DBCRDF5L,11,Professional x64 Edition  Build 22631,ASUSTeK COMPUTER INC.,ASUS EXPERTBOOK B1502CBA_B1502CBA,16006,Notebook,Terinstall,740249987416725
932489115387154,12,w18.blt.kk_sutojayan,A (w),DCS-BLT623-01,10,Professional x64 Edition  Build 19045,Axioo,MyPC One Pro K5(8N5-24T),7934,All In One,Terinstall,932489115387154
915028779712705,0,bni.root,A (w),LAPTOP-DBCRDF5L,11,Professional x64 Edition  Build 22631,ASUSTeK COMPUTER INC.,ASUS EXPERTBOOK B1502CBA_B1502CBA,16006,Notebook,Terinstall,915028779712705
262147348554995,0,bni.root,A (w),LAPTOP-DBCRDF5L,11,Professional x64 Edition  Build 22621,ASUSTeK COMPUTER INC.,ASUS EXPERTBOOK B1502CBA_B1502CBA,16006,Notebook,Terinstall,262147348554995
195452367797525,1,bni.root,A (w),LAPTOP-DBCRDF5L,11,Professional x64 Edition  Build 22631,ASUSTeK COMPUTER INC.,ASUS EXPERTBOOK B1502CBA_B1502CBA,16006,Notebook,,195452367797525
381338380607926,0,w16.sor.kcp_waisai,A (w),DCS-SOR030-01,10,Professional x64 Edition  Build 19045,Axioo,MyPC One Pro K5(8N5-24T),7934,All In One,Terinstall,381338380607926
151904487663091,0,bni.root,A (w),LAPTOP-DBCRDF5L,11,Professional x64 Edition  Build 22631,ASUSTeK COMPUTER INC.,ASUS EXPERTBOOK B1502CBA_B1502CBA,16006,Notebook,Terinstall,151904487663091
174383590326275,0,w17.pbl.kcu_purbalingga,A (w),LAPTOP-DBCRDF5L,11,Professional x64 Edition  Build 22621,ASUSTeK COMPUTER INC.,ASUS EXPERTBOOK B1502CBA_B1502CBA,16006,Notebook,Terinstall,174383590326275
820234821817514,1,server-dc-drc.root,A (w),HQOASEDBUAT,2022,Server Standard x64 Edition  Build 20348,"VMware, Inc.",VMware Virtual Platform,12287,Other,,820234821817514
723625869720930,0,bni.root,A (w),LAPTOP-DBCRDF5L,11,Professional x64 Edition  Build 22631,ASUSTeK COMPUTER INC.,ASUS EXPERTBOOK B1502CBA_B1502CBA,16006,Notebook,Terinstall,723625869720930
154910109530789,0,w12.wjk,A (w),T0612000014200,10,Professional x64 Edition  Build 19043,Acer,Veriton N4680GT,7972,Desktop,,154910109530789
361570015478678,0,w16.jpa.kk_jalan_baru,A (w),DCS-JPA643-01,10,Professional x64 Edition  Build 19045,Axioo,MyPC One Pro K5(8N5-24T),7934,All In One,Terinstall,361570015478678
843840572409950,1,server-dc-drc.root,A (w),HQOASEAPPUAT,2022,Server Standard x64 Edition  Build 20348,"VMware, Inc.",VMware Virtual Platform,8191,Other,,843840572409950
770305778888300,0,w17.pbl.kcu_purbalingga,A (w),LAPTOP-DBCRDF5L,11,Professional x64 Edition  Build 22621,ASUSTeK COMPUTER INC.,ASUS EXPERTBOOK B1502CBA_B1502CBA,16006,Notebook,Terinstall,770305778888300
534883204463872,0,w16.mwi.kcp_prafi_sp3,A (w),DCS-MWI037-01,10,Professional x64 Edition  Build 19045,Axioo,MyPC One Pro K5(8N5-24T),7934,All In One,Terinstall,534883204463872
777449157071207,11,w16.bik.kcu_biak,A (w),LAPTOP-DBCRDF5L,11,Professional x64 Edition  Build 22631,,,,,,777449157071207
170568727010302,0,bni.root,AAAAA (w),BNIBNI,11,Professional x64 Edition  Build 22631,HP,HP ProBook 430 G8 Notebook PC,7872,Notebook,Belum Terinstall,170568727010302
975795592476889,11,server-dc-drc.root,ABC (w),NEWORMDB02SDR,2019,Server Standard x64 Edition  Build 17763,"VMware, Inc.",VMware Virtual Platform,32767,Other,,975795592476889
573529663552781,1,server-dc-drc.root,ABC (w),POCIAMIQ,2019,Server Standard x64 Edition  Build 17763,"VMware, Inc.",VMware Virtual Platform,8191,Other,,573529663552781
236500280822518,1,server-dc-drc.root,ABC (w),LCAPDMTDEV,2019,Server Standard x64 Edition  Build 17763,"VMware, Inc.",VMware Virtual Platform,8191,Other,,236500280822518
927035991862483,12,server-dc-drc.root,ABC (w),CBASDBSDR01,2019,Server Standard x64 Edition  Build 17763,"VMware, Inc.",VMware Virtual Platform,16383,Other,,927035991862483
377718103610424,1,server-dc-drc.root,ABC (w),NEWORMDB01SDR,2019,Server Standard x64 Edition  Build 17763,"VMware, Inc.",VMware Virtual Platform,32767,Other,,377718103610424
